datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,pH,speed,timestamp,waterEC,waterTemperature,name
2020-06-20 03:12:15.193,mijnomgeving,357518080495088,1592622735193,255.0,2.55e-05,2.55e-05,0.0,81044.0,0.0,4.25,23.0,0.0,357518080495088.0,32.0,19.275,0.0,1592622866.0,479.0,24.35,EC 321
2020-06-20 03:12:23.162,mijnomgeving,357518080497423,1592622743162,1.0,52.5229828,5.5901737,4.0,19818.0,-18.0,4.17,11.0,209.0,357518080497423.0,32.0,,0.0,1592622740.0,3274.0,20.56,EC 318
2020-06-20 03:12:24.354,mijnomgeving,357518080166754,1592622744354,1.0,52.3538386,4.9251062999999995,5.0,29852161.0,31.0,4.18,12.0,0.0,357518080166754.0,16.0,,0.0,1592622734.0,1262.0,21.62,EC 204
2020-06-20 03:12:35.162,mijnomgeving,357518080495112,1592622755162,1.0,52.8374556,5.7138484,5.0,10819.0,15.0,4.2,15.0,231.0,357518080495112.0,32.0,,0.0,1592622751.0,1741.0,20.82,EC 306
2020-06-20 03:12:44.604,mijnomgeving,357518080166887,1592622764604,25.0,52.2511313,5.0503674,4.0,20712686.0,24.0,4.189999999999999,11.0,242.0,357518080166887.0,4.0,,0.0,1592622773.0,546.0,20.65,EC 200
2020-06-20 03:13:29.127,mijnomgeving,357518080170889,1592622809127,1.0,52.0145033,4.2955673,8.0,125181.0,-15.0,4.17,12.0,24.0,357518080170889.0,32.0,,1.0,1592622812.0,0.0,0.0,EC 236
2020-06-20 03:13:47.787,mijnomgeving,357518080328131,1592622827787,5.0,52.3917206,4.9360239,5.0,27915.0,-21.0,4.13,13.0,0.0,357518080328131.0,32.0,,0.0,1592622826.0,5601.0,21.26,EC 230
2020-06-20 03:13:50.306,mijnomgeving,357518080494768,1592622830306,1.0,52.4166115,5.2265804,6.0,72018.0,-3.0,4.2,14.0,225.0,357518080494768.0,32.0,,0.0,1592622830.0,2429.0,21.79,EC 305
2020-06-20 03:14:16.673,mijnomgeving,357518080163405,1592622856673,4.0,52.3728925,4.9160787,4.0,122415.0,0.0,4.18,12.0,0.0,357518080163405.0,32.0,,0.0,1592622858.0,181.0,20.12,EC 226
2020-06-20 03:14:17.372,mijnomgeving,357518080332240,1592622857372,18.0,52.2141232,6.8721894,6.0,141328.0,29.0,4.21,14.0,227.0,357518080332240.0,32.0,,0.0,1592622862.0,1393.0,15.71,EC 225
2020-06-20 03:15:12.395,mijnomgeving,357518080497696,1592622912395,0.0,52.5173376,5.5092894,5.0,126017.0,-15.0,4.22,12.0,4.0,357518080497696.0,32.0,,0.0,1592622915.0,1177.0,19.32,EC 319
2020-06-20 03:15:15.380,mijnomgeving,357518080495120,1592622915380,1.0,52.3337509,5.3125701,4.0,13518.0,-11.0,4.18,11.0,0.0,357518080495120.0,32.0,,0.0,1592622912.0,1420.0,17.21,EC 303
2020-06-20 03:15:54.465,mijnomgeving,357518080166663,1592622954465,6.0,51.8981477,4.4232324,4.0,13516.0,-25.0,4.189999999999999,13.0,234.0,357518080166663.0,32.0,,0.0,1592622949.0,21.0,20.38,EC 243
2020-06-20 03:16:20.507,mijnomgeving,357518080494859,1592622980507,0.0,52.5409186,5.5892961,4.0,69318.0,26.0,4.14,10.0,239.0,357518080494859.0,32.0,,0.0,1592622973.0,2806.0,19.77,EC 302
2020-06-20 03:16:47.407,mijnomgeving,357518080163249,1592623007407,20.0,,,,177330.0,,4.18,11.0,,357518080163249.0,32.0,,,1592623013.0,840.0,18.44,EC 212
2020-06-20 03:17:03.404,mijnomgeving,357518080171390,1592623023404,6.0,52.0320481,5.303626,4.0,30483060.0,11.0,4.18,8.0,12.0,357518080171390.0,64.0,,0.0,1592623026.0,401.0,17.21,EC 202
2020-06-20 03:17:04.546,mijnomgeving,357518080495104,1592623024546,1.0,52.3378372,5.5369385,5.0,49518.0,66.0,4.16,12.0,234.0,357518080495104.0,32.0,,1.0,1592623000.0,573.0,18.0,EC 312
2020-06-20 03:17:10.916,mijnomgeving,357518080200454,1592623030916,5.0,52.3314379,5.0627055,4.0,32295656.0,33.0,4.1,11.0,0.0,357518080200454.0,16.0,,0.0,1592623041.0,0.0,0.0,EC Prototype 002
2020-06-20 03:17:18.898,mijnomgeving,357518080330582,1592623038898,28.0,52.3730104,4.9459883,8.0,76538.0,7.0,4.1,15.0,26.0,357518080330582.0,32.0,,0.0,1592623038.0,118.0,20.65,EC 219
2020-06-20 03:17:19.098,mijnomgeving,357518080167000,1592623039098,21.0,52.1739182,5.0359032,5.0,190831.0,-11.0,4.13,12.0,0.0,357518080167000.0,32.0,,0.0,1592623046.0,682.0,21.18,EC 228
2020-06-20 03:17:40.249,mijnomgeving,357518080495526,1592623060249,19.0,59.7504868,17.5074867,7.0,140435.0,-10.0,4.15,13.0,234.0,357518080495526.0,32.0,,0.0,1592623065.0,677.0,15.45,EC 327
2020-06-20 03:18:24.679,mijnomgeving,357518080494818,1592623104679,1.0,52.8091041,5.745222,4.0,128718.0,8.0,4.2,12.0,0.0,357518080494818.0,32.0,,0.0,1592623109.0,1610.0,21.09,EC 309
2020-06-20 03:18:32.674,mijnomgeving,357518080495682,1592623112674,0.0,52.5493848,5.5882179,6.0,47718.0,-17.0,4.18,11.0,27.0,357518080495682.0,32.0,,0.0,1592623106.0,2578.0,19.85,EC 316
2020-06-20 03:19:53.424,mijnomgeving,357518080163173,1592623193424,24.0,52.7177464,6.8407726,4.0,148534.0,70.0,4.22,11.0,0.0,357518080163173.0,32.0,,0.0,1592623197.0,600.0,21.35,EC 231
2020-06-20 03:19:55.711,mijnomgeving,357518080166580,1592623195711,33.0,52.3601214,4.8158446999999995,5.0,15343.0,198.0,4.15,14.0,0.0,357518080166580.0,32.0,,0.0,1592623193.0,715.0,20.91,EC 224
2020-06-20 03:20:03.562,mijnomgeving,357518080332257,1592623203562,4.0,51.8980175,4.423248,7.0,70214.0,-36.0,4.17,12.0,0.0,357518080332257.0,32.0,,0.0,1592623200.0,1229.0,20.47,EC 240
2020-06-20 03:20:18.834,mijnomgeving,357518080495153,1592623218834,1.0,52.5789757,5.7568273,4.0,40518.0,29.0,4.189999999999999,12.0,20.0,357518080495153.0,32.0,,0.0,1592623217.0,2887.0,20.73,EC 313
2020-06-20 03:20:26.755,mijnomgeving,357518080332265,1592623226755,6.0,52.3921815,4.9373494,4.0,72916.0,-4.0,4.13,13.0,17.0,357518080332265.0,32.0,,0.0,1592623226.0,5150.0,21.0,EC 221
2020-06-20 03:21:02.177,mijnomgeving,357518080164395,1592623262177,4.0,51.8981794,4.422986,4.0,13515.0,15.0,4.17,12.0,212.0,357518080164395.0,32.0,,0.0,1592623259.0,4302.0,20.65,EC 241
2020-06-20 03:21:09.873,mijnomgeving,357518080495187,1592623269873,1.0,52.6352939,5.8233874,5.0,69318.0,9.0,4.2,13.0,244.0,357518080495187.0,32.0,,0.0,1592623270.0,625.0,20.65,EC 304
2020-06-20 03:21:49.051,mijnomgeving,357518080494982,1592623309051,255.0,2.55e-05,2.55e-05,0.0,262939.0,0.0,4.07,24.0,0.0,357518080494982.0,32.0,,0.0,1592623320.0,0.0,22.23,EC 326
2020-06-20 03:21:49.185,mijnomgeving,357518080165368,1592623309185,21.0,52.3397448,4.9107845,5.0,29435477.0,-11.0,4.14,11.0,0.0,357518080165368.0,16.0,,0.0,1592623298.0,2221.0,21.18,EC 208
2020-06-20 03:22:18.964,mijnomgeving,357518080494875,1592623338964,11.0,52.6580798,5.615111,5.0,1828.0,17.0,4.189999999999999,17.0,255.0,357518080494875.0,32.0,,1.0,1592623335.0,2025.0,20.91,EC 311
2020-06-20 03:22:39.020,mijnomgeving,357518080497639,1592623359020,3.0,52.659344,5.6610645,4.0,24320.0,12.0,4.18,15.0,28.0,357518080497639.0,32.0,,0.0,1592623356.0,2280.0,21.97,EC 308
2020-06-20 03:23:02.865,mijnomgeving,357518080494826,1592623382865,1.0,59.7503695,17.5074467,4.0,96318.0,42.0,3.89,14.0,50.0,357518080494826.0,32.0,,0.0,1592623385.0,521.0,15.27,EC 323
2020-06-20 03:23:08.098,mijnomgeving,357518080203151,1592623388098,10.0,52.420767,4.8613397,4.0,1521093.0,215.0,3.8200000000000003,14.0,53.0,357518080203151.0,16.0,,0.0,1592623389.0,0.0,0.0,EC Prototype 001
2020-06-20 03:23:48.059,mijnomgeving,357518080495070,1592623428059,255.0,2.55e-05,2.55e-05,0.0,309734.0,0.0,4.02,24.0,0.0,357518080495070.0,16.0,,0.0,1592623441.0,422.0,21.09,EC 320
2020-06-20 03:23:48.101,mijnomgeving,357518080495070,1592623428101,255.0,2.55e-05,2.55e-05,0.0,309734.0,0.0,4.02,24.0,0.0,357518080495070.0,16.0,,0.0,1592623441.0,422.0,21.09,EC 320
2020-06-20 03:24:09.122,mijnomgeving,357518080495146,1592623449122,24.0,52.3869921,5.3122319000000005,9.0,85541.0,-11.0,4.17,12.0,9.0,357518080495146.0,32.0,,0.0,1592623446.0,2077.0,22.41,EC 317
2020-06-20 03:24:39.127,mijnomgeving,357518080495161,1592623479127,3.0,52.4996374,5.4528681,5.0,51313.0,0.0,4.189999999999999,12.0,18.0,357518080495161.0,32.0,,0.0,1592623477.0,989.0,19.77,EC 315
2020-06-20 03:24:51.339,mijnomgeving,357518080330764,1592623491339,255.0,2.55e-05,2.55e-05,0.0,24430.0,0.0,4.16,20.0,0.0,357518080330764.0,32.0,,0.0,1592623489.0,1321.0,24.0,EC 244
2020-06-20 03:24:55.163,mijnomgeving,357518080494834,1592623495163,0.0,52.4257228,5.4208346,7.0,54017.0,-15.0,4.14,11.0,231.0,357518080494834.0,32.0,,0.0,1592623493.0,1228.0,21.26,EC 314
2020-06-20 03:25:07.144,mijnomgeving,357518080497662,1592623507144,6.0,59.7507523,17.505305,5.0,252922.0,-65.0,4.14,14.0,218.0,357518080497662.0,32.0,,0.0,1592623518.0,466.0,15.62,EC 328
2020-06-20 03:25:23.254,mijnomgeving,357518080169006,1592623523254,10.0,,,,113489.0,,3.98,20.0,,357518080169006.0,32.0,,,1592623526.0,0.0,0.0,EC 213
2020-06-20 03:25:32.212,mijnomgeving,357518080495195,1592623532212,1.0,52.3012617,5.3601205,5.0,1818.0,14.0,4.2,12.0,232.0,357518080495195.0,32.0,,0.0,1592623520.0,1756.0,22.23,EC 301
2020-06-20 03:26:01.228,mijnomgeving,357518080494776,1592623561228,255.0,2.55e-05,2.55e-05,0.0,82038.0,0.0,3.85,24.0,0.0,357518080494776.0,32.0,,0.0,1592623561.0,0.0,23.64,EC 330
2020-06-20 03:26:01.638,mijnomgeving,357518080168917,1592623561638,1.0,52.3408425,4.925528,5.0,30474922.0,41.0,4.189999999999999,10.0,0.0,357518080168917.0,16.0,,0.0,1592623159.0,1373.0,21.53,EC 209
2020-06-20 03:26:11.227,mijnomgeving,357518080495021,1592623571227,14.0,53.1561676,7.0210049,8.0,63031.0,-3.0,4.2,12.0,205.0,357518080495021.0,32.0,,0.0,1592623571.0,353.0,19.5,EC 325
2020-06-20 03:26:51.290,mijnomgeving,357518080495534,1592623611290,21.0,52.5326198,5.5930639,8.0,30647.0,-3.0,4.2,12.0,215.0,357518080495534.0,32.0,,0.0,1592623608.0,3020.0,20.56,EC 307
2020-06-20 03:27:15.162,mijnomgeving,357518080495088,1592623635162,255.0,2.55e-05,2.55e-05,0.0,81943.0,0.0,4.25,23.0,0.0,357518080495088.0,32.0,19.379,0.0,1592623766.0,480.0,24.35,EC 321
2020-06-20 03:27:35.188,mijnomgeving,357518080495112,1592623655188,1.0,52.8372834,5.7142461,5.0,11719.0,88.0,4.2,15.0,31.0,357518080495112.0,32.0,,0.0,1592623651.0,1751.0,20.82,EC 306
2020-06-20 03:27:40.524,mijnomgeving,357518080166754,1592623660524,29.0,52.3538605,4.9248419,7.0,29853089.0,0.0,4.18,13.0,0.0,357518080166754.0,16.0,,0.0,1592623662.0,1263.0,21.62,EC 204
2020-06-20 03:27:41.190,mijnomgeving,357518080497423,1592623661190,19.0,52.5229837,5.5902793,8.0,20736.0,-18.0,4.17,11.0,212.0,357518080497423.0,32.0,,0.0,1592623658.0,3269.0,20.56,EC 318
2020-06-20 03:27:50.843,mijnomgeving,357518080166887,1592623670843,30.0,52.2510479,5.0502102,6.0,20713592.0,0.0,4.18,11.0,238.0,357518080166887.0,4.0,,0.0,1592623679.0,547.0,20.56,EC 200
2020-06-20 03:28:29.663,mijnomgeving,357518080170889,1592623709663,1.0,52.0142373,4.2957646,6.0,126081.0,-92.0,4.17,12.0,250.0,357518080170889.0,32.0,,2.0,1592623712.0,0.0,0.0,EC 236
2020-06-20 03:28:47.460,mijnomgeving,357518080328131,1592623727460,5.0,52.3915531,4.9361607,4.0,28815.0,-11.0,4.13,13.0,0.0,357518080328131.0,32.0,,0.0,1592623726.0,5594.0,21.18,EC 230
2020-06-20 03:28:50.244,mijnomgeving,357518080494768,1592623730244,1.0,52.4165877,5.2267142,6.0,72918.0,5.0,4.2,14.0,210.0,357518080494768.0,32.0,,0.0,1592623730.0,2532.0,21.7,EC 305
2020-06-20 03:29:02.546,mijnomgeving,357518080332240,1592623742546,3.0,52.2141304,6.8721531,6.0,142213.0,39.0,4.21,14.0,18.0,357518080332240.0,32.0,,0.0,1592623747.0,1391.0,15.53,EC 225
2020-06-20 03:29:15.148,mijnomgeving,357518080163405,1592623755148,3.0,52.3729497,4.9158336,5.0,123314.0,-42.0,4.18,12.0,202.0,357518080163405.0,32.0,,0.0,1592623757.0,180.0,20.03,EC 226
2020-06-20 03:30:11.323,mijnomgeving,357518080497696,1592623811323,0.0,52.5179942,5.5090082,4.0,126917.0,60.0,4.22,12.0,6.0,357518080497696.0,32.0,,7.0,1592623815.0,1175.0,19.32,EC 319
2020-06-20 03:30:39.359,mijnomgeving,357518080495120,1592623839359,23.0,52.3338005,5.3126573,5.0,14441.0,-7.0,4.189999999999999,11.0,201.0,357518080495120.0,32.0,,0.0,1592623835.0,1420.0,17.12,EC 303
2020-06-20 03:31:30.690,mijnomgeving,357518080163249,1592623890690,4.0,,,,178213.0,,4.18,10.0,,357518080163249.0,32.0,,,1592623896.0,836.0,18.35,EC 212
2020-06-20 03:31:32.452,mijnomgeving,357518080494859,1592623892452,0.0,52.5409377,5.5887344,4.0,70218.0,-57.0,4.14,10.0,200.0,357518080494859.0,32.0,,0.0,1592623873.0,2813.0,19.68,EC 302
2020-06-20 03:31:41.414,mijnomgeving,357518080495104,1592623901414,1.0,52.3373975,5.5367242999999995,5.0,50418.0,-32.0,4.16,12.0,204.0,357518080495104.0,32.0,,0.0,1592623900.0,579.0,18.0,EC 312
2020-06-20 03:31:53.397,mijnomgeving,357518080330582,1592623913397,3.0,52.3733698,4.9463239,6.0,77413.0,10.0,4.1,15.0,22.0,357518080330582.0,32.0,,0.0,1592623913.0,116.0,20.65,EC 219
2020-06-20 03:32:17.645,mijnomgeving,357518080171390,1592623937645,20.0,52.0319366,5.3037293,8.0,30483974.0,12.0,4.18,8.0,12.0,357518080171390.0,64.0,,0.0,1592623940.0,399.0,17.12,EC 202
2020-06-20 03:32:18.919,mijnomgeving,357518080167000,1592623938919,21.0,52.1739537,5.0359192,5.0,191731.0,-4.0,4.12,12.0,0.0,357518080167000.0,32.0,,0.0,1592623946.0,680.0,21.18,EC 228
2020-06-20 03:32:23.435,mijnomgeving,357518080495526,1592623943435,1.0,59.7503632,17.5074759,7.0,141317.0,53.0,4.15,13.0,211.0,357518080495526.0,32.0,,0.0,1592623947.0,678.0,15.45,EC 327
2020-06-20 03:32:32.920,mijnomgeving,357518080200454,1592623952920,21.0,52.3312455,5.0624551,6.0,32296572.0,4.0,4.1,12.0,214.0,357518080200454.0,16.0,,0.0,1592623957.0,0.0,0.0,EC Prototype 002
2020-06-20 03:33:25.587,mijnomgeving,357518080494818,1592624005587,1.0,52.809235,5.7452244,4.0,129618.0,31.0,4.2,12.0,235.0,357518080494818.0,32.0,,0.0,1592624009.0,1599.0,21.09,EC 309
2020-06-20 03:33:41.566,mijnomgeving,357518080495682,1592624021566,0.0,52.5492988,5.5879202,5.0,48627.0,-4.0,4.18,11.0,42.0,357518080495682.0,32.0,,2.0,1592624015.0,2772.0,19.94,EC 316
2020-06-20 03:34:52.462,mijnomgeving,357518080166580,1592624092462,26.0,52.360436,4.8156155,5.0,16236.0,16.0,4.15,14.0,46.0,357518080166580.0,32.0,,0.0,1592624086.0,717.0,20.91,EC 224
2020-06-20 03:34:53.557,mijnomgeving,357518080168917,1592624093557,4.0,52.3409437,4.9254414,4.0,30475825.0,97.0,4.189999999999999,12.0,0.0,357518080168917.0,16.0,,0.0,1592624062.0,1369.0,21.53,EC 209
2020-06-20 03:34:59.644,mijnomgeving,357518080163173,1592624099644,31.0,52.7179717,6.840908,5.0,149440.0,8.0,4.22,12.0,0.0,357518080163173.0,32.0,,0.0,1592624103.0,603.0,21.35,EC 231
2020-06-20 03:35:04.723,mijnomgeving,357518080332257,1592624104723,3.0,51.8983934,4.4230832,6.0,71113.0,48.0,4.16,12.0,19.0,357518080332257.0,32.0,,1.0,1592624099.0,1231.0,20.38,EC 240
2020-06-20 03:35:24.746,mijnomgeving,357518080332265,1592624124746,5.0,52.3921464,4.9372473,4.0,73815.0,25.0,4.13,13.0,0.0,357518080332265.0,32.0,,0.0,1592624125.0,5181.0,21.0,EC 221
2020-06-20 03:35:27.682,mijnomgeving,357518080495153,1592624127682,1.0,52.5788934,5.7567701,4.0,41427.0,-31.0,4.18,12.0,0.0,357518080495153.0,32.0,,0.0,1592624126.0,2889.0,20.73,EC 313
2020-06-20 03:36:09.779,mijnomgeving,357518080495187,1592624169779,1.0,52.6351677,5.8235306,4.0,70218.0,6.0,4.189999999999999,12.0,41.0,357518080495187.0,32.0,,0.0,1592624170.0,629.0,20.65,EC 304
2020-06-20 03:36:18.108,mijnomgeving,357518080164395,1592624178108,20.0,51.8982464,4.4233609,7.0,14431.0,-6.0,4.18,12.0,0.0,357518080164395.0,32.0,,0.0,1592624175.0,4333.0,20.65,EC 241
2020-06-20 03:36:48.309,mijnomgeving,357518080494982,1592624208309,255.0,2.55e-05,2.55e-05,0.0,263839.0,0.0,4.08,24.0,0.0,357518080494982.0,32.0,,0.0,1592624221.0,0.0,22.23,EC 326
2020-06-20 03:36:57.256,mijnomgeving,357518080165368,1592624217256,20.0,52.3398361,4.9105633,5.0,29436376.0,-32.0,4.14,12.0,204.0,357518080165368.0,16.0,,1.0,1592624196.0,2189.0,21.09,EC 208
2020-06-20 03:37:27.886,mijnomgeving,357518080494875,1592624247886,20.0,52.6575898,5.6143313,5.0,2737.0,-106.0,4.2,16.0,40.0,357518080494875.0,32.0,,0.0,1592624244.0,2032.0,20.91,EC 311
2020-06-20 03:37:41.894,mijnomgeving,357518080497639,1592624261894,5.0,52.6587466,5.6603651,4.0,25222.0,-54.0,4.17,15.0,24.0,357518080497639.0,32.0,,0.0,1592624258.0,2292.0,21.88,EC 308
2020-06-20 03:38:01.210,mijnomgeving,357518080203151,1592624281210,15.0,52.4208384,4.8600995,5.0,1521997.0,3.0,3.83,14.0,41.0,357518080203151.0,16.0,,0.0,1592624293.0,0.0,0.0,EC Prototype 001
2020-06-20 03:38:19.607,mijnomgeving,357518080494826,1592624299607,15.0,59.7503146,17.5074627,9.0,97233.0,36.0,3.89,15.0,225.0,357518080494826.0,32.0,,0.0,1592624300.0,521.0,15.27,EC 323
2020-06-20 03:38:47.912,mijnomgeving,357518080495070,1592624327912,255.0,2.55e-05,2.55e-05,0.0,310634.0,0.0,4.02,24.0,0.0,357518080495070.0,16.0,,0.0,1592624341.0,423.0,21.09,EC 320
2020-06-20 03:38:47.970,mijnomgeving,357518080495070,1592624327970,255.0,2.55e-05,2.55e-05,0.0,310634.0,0.0,4.02,24.0,0.0,357518080495070.0,16.0,,0.0,1592624341.0,423.0,21.09,EC 320
2020-06-20 03:38:49.978,mijnomgeving,357518080495146,1592624329978,1.0,52.3869891,5.3122249,9.0,86418.0,-17.0,4.17,12.0,7.0,357518080495146.0,32.0,,0.0,1592624323.0,2076.0,22.41,EC 317
2020-06-20 03:39:37.735,mijnomgeving,357518080495161,1592624377735,2.0,52.499678,5.4528955,5.0,52212.0,4.0,4.189999999999999,12.0,0.0,357518080495161.0,32.0,,0.0,1592624376.0,992.0,19.68,EC 315
2020-06-20 03:39:51.166,mijnomgeving,357518080330764,1592624391166,255.0,2.55e-05,2.55e-05,0.0,25330.0,0.0,4.16,20.0,0.0,357518080330764.0,32.0,,0.0,1592624389.0,1321.0,23.91,EC 244
2020-06-20 03:39:53.702,mijnomgeving,357518080494834,1592624393702,1.0,52.4257123,5.4208352,7.0,54918.0,-16.0,4.14,11.0,242.0,357518080494834.0,32.0,,0.0,1592624394.0,1231.0,21.26,EC 314
2020-06-20 03:40:17.598,mijnomgeving,357518080497662,1592624417598,16.0,59.7504323,17.5074064,5.0,253833.0,28.0,4.14,14.0,205.0,357518080497662.0,32.0,,0.0,1592624429.0,465.0,15.62,EC 328
2020-06-20 03:40:22.859,mijnomgeving,357518080495195,1592624422859,0.0,52.3011867,5.3599774,5.0,2717.0,0.0,4.2,12.0,253.0,357518080495195.0,32.0,,0.0,1592624419.0,1754.0,22.06,EC 301
2020-06-20 03:40:49.745,mijnomgeving,357518080169006,1592624449745,36.0,,,,114415.0,,3.98,20.0,,357518080169006.0,32.0,,,1592624452.0,0.0,0.0,EC 213
2020-06-20 03:40:59.868,mijnomgeving,357518080495021,1592624459868,1.0,53.1561426,7.0208664,8.0,63918.0,-25.0,4.2,12.0,12.0,357518080495021.0,32.0,,0.0,1592624458.0,350.0,19.5,EC 325
2020-06-20 03:40:59.922,mijnomgeving,357518080494776,1592624459922,255.0,2.55e-05,2.55e-05,0.0,82938.0,0.0,3.85,24.0,0.0,357518080494776.0,32.0,,0.0,1592624461.0,1.0,23.64,EC 330
2020-06-20 03:41:21.878,mijnomgeving,357518080495534,1592624481878,1.0,52.5326474,5.5930866,8.0,31518.0,3.0,4.2,12.0,229.0,357518080495534.0,32.0,,0.0,1592624479.0,3019.0,20.47,EC 307
2020-06-20 03:42:13.973,mijnomgeving,357518080495088,1592624533973,255.0,2.55e-05,2.55e-05,0.0,82843.0,0.0,4.24,23.0,0.0,357518080495088.0,32.0,19.379,0.0,1592624666.0,478.0,24.35,EC 321
2020-06-20 03:42:25.979,mijnomgeving,357518080497423,1592624545979,1.0,52.5230005,5.5902034,7.0,21618.0,-9.0,4.17,11.0,2.0,357518080497423.0,32.0,,0.0,1592624540.0,3265.0,20.56,EC 318
2020-06-20 03:42:26.627,mijnomgeving,357518080166754,1592624546627,1.0,52.3537997,4.9248095,5.0,29853961.0,9.0,4.18,13.0,0.0,357518080166754.0,16.0,,0.0,1592624534.0,1262.0,21.62,EC 204
2020-06-20 03:42:41.977,mijnomgeving,357518080495112,1592624561977,8.0,52.8374138,5.7138998,4.0,12626.0,-52.0,4.2,15.0,219.0,357518080495112.0,32.0,,0.0,1592624558.0,1731.0,20.91,EC 306
2020-06-20 03:43:36.131,mijnomgeving,357518080170889,1592624616131,8.0,52.0146657,4.2954781,4.0,126988.0,6.0,4.17,11.0,249.0,357518080170889.0,32.0,,0.0,1592624619.0,0.0,0.0,EC 236
2020-06-20 03:43:50.090,mijnomgeving,357518080494768,1592624630090,0.0,52.4165781,5.226716,6.0,73817.0,14.0,4.189999999999999,14.0,217.0,357518080494768.0,32.0,,0.0,1592624629.0,2436.0,21.7,EC 305
2020-06-20 03:43:55.306,mijnomgeving,357518080163249,1592624635306,0.0,,,,42.0,,4.18,11.0,,357518080163249.0,32.0,,,1592624632.0,830.0,18.35,EC 212
2020-06-20 03:44:01.411,mijnomgeving,357518080332240,1592624641411,2.0,52.2141673,6.8722022,5.0,143112.0,39.0,4.21,14.0,214.0,357518080332240.0,32.0,,0.0,1592624646.0,1393.0,15.45,EC 225
2020-06-20 03:44:02.033,mijnomgeving,357518080328131,1592624642033,15.0,52.3917567,4.9361258,4.0,29725.0,-31.0,4.13,13.0,0.0,357518080328131.0,32.0,,0.0,1592624636.0,5651.0,21.09,EC 230
2020-06-20 03:44:14.758,mijnomgeving,357518080163405,1592624654758,3.0,52.3731327,4.9158840999999995,5.0,124214.0,-1.0,4.18,12.0,10.0,357518080163405.0,32.0,,1.0,1592624657.0,183.0,20.03,EC 226
2020-06-20 03:45:12.212,mijnomgeving,357518080497696,1592624712212,1.0,52.517414,5.5092171,5.0,127817.0,-16.0,4.21,12.0,207.0,357518080497696.0,32.0,,0.0,1592624715.0,1176.0,19.32,EC 319
2020-06-20 03:45:14.324,mijnomgeving,357518080495120,1592624714324,0.0,52.3337525,5.3125727,5.0,15317.0,-4.0,4.189999999999999,11.0,20.0,357518080495120.0,32.0,,0.0,1592624711.0,1418.0,17.12,EC 303
2020-06-20 03:45:52.268,mijnomgeving,357518080166663,1592624752268,2.0,51.8981689,4.4234134,5.0,15312.0,-36.0,4.189999999999999,12.0,0.0,357518080166663.0,32.0,,0.0,1592624745.0,21.0,20.38,EC 243
2020-06-20 03:46:40.356,mijnomgeving,357518080494859,1592624800356,23.0,52.5409829,5.5887271,7.0,71141.0,15.0,4.15,10.0,212.0,357518080494859.0,32.0,,0.0,1592624796.0,2808.0,19.68,EC 302
2020-06-20 03:46:41.266,mijnomgeving,357518080495104,1592624801266,1.0,52.3372734,5.5380338,4.0,51318.0,50.0,4.16,11.0,222.0,357518080495104.0,32.0,,0.0,1592624800.0,587.0,17.91,EC 312
2020-06-20 03:46:55.911,mijnomgeving,357518080330582,1592624815911,1.0,52.3732225,4.9462607,4.0,78311.0,-4.0,4.1,15.0,0.0,357518080330582.0,32.0,,0.0,1592624811.0,116.0,20.65,EC 219
2020-06-20 03:46:59.545,mijnomgeving,357518080171390,1592624819545,2.0,52.031631,5.3036294999999996,6.0,30484856.0,72.0,4.18,7.0,0.0,357518080171390.0,64.0,,0.0,1592624822.0,403.0,17.12,EC 202
2020-06-20 03:47:08.048,mijnomgeving,357518080200454,1592624828048,4.0,52.3312724,5.0623738,5.0,32297455.0,-12.0,4.1,11.0,0.0,357518080200454.0,16.0,,0.0,1592624840.0,0.0,0.0,EC Prototype 002
2020-06-20 03:47:20.372,mijnomgeving,357518080167000,1592624840372,23.0,52.1739996,5.0357799,6.0,192632.0,26.0,4.13,12.0,0.0,357518080167000.0,32.0,,0.0,1592624847.0,678.0,21.18,EC 228
2020-06-20 03:47:21.975,mijnomgeving,357518080495526,1592624841975,1.0,59.7503891,17.507619599999998,7.0,142217.0,45.0,4.15,13.0,8.0,357518080495526.0,32.0,,0.0,1592624847.0,678.0,15.45,EC 327
2020-06-20 03:48:25.436,mijnomgeving,357518080494818,1592624905436,2.0,52.8090654,5.7453363,4.0,130519.0,0.0,4.2,12.0,202.0,357518080494818.0,32.0,,0.0,1592624910.0,1586.0,21.18,EC 309
2020-06-20 03:48:37.416,mijnomgeving,357518080495682,1592624917416,1.0,52.5494743,5.5882257,5.0,49527.0,0.0,4.18,11.0,34.0,357518080495682.0,32.0,,0.0,1592624915.0,2760.0,19.94,EC 316
2020-06-20 03:49:32.019,mijnomgeving,357518080166580,1592624972019,10.0,52.3603072,4.8153263,5.0,17120.0,-8.0,4.15,14.0,53.0,357518080166580.0,32.0,,0.0,1592624970.0,717.0,20.91,EC 224
2020-06-20 03:49:52.465,mijnomgeving,357518080163173,1592624992465,24.0,52.7179617,6.8408169999999995,4.0,150333.0,5.0,4.22,11.0,0.0,357518080163173.0,32.0,,0.0,1592624996.0,602.0,21.26,EC 231
